event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
1018740067,true,2014-11-19 13:00:01.000,-42.6387672,-8.6955169,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759816.5516971402,9038000.618171785,"23S","Brasilia Time",2014-11-19 10:00:01.000
1018740068,true,2014-11-19 14:00:22.000,-42.6387864,-8.6955233,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759814.4334748256,9037999.923217045,"23S","Brasilia Time",2014-11-19 11:00:22.000
1018740069,true,2014-11-19 15:00:49.000,-42.6388283,-8.6955494,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759809.8025272124,9037997.064122025,"23S","Brasilia Time",2014-11-19 12:00:49.000
1018740070,true,2014-11-19 16:00:13.000,-42.6388306,-8.6954881,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759809.5915925883,9038003.848280013,"23S","Brasilia Time",2014-11-19 13:00:13.000
1018740071,true,2014-11-19 17:00:16.000,-42.6385408,-8.6957128,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759841.3418754437,9037978.787287487,"23S","Brasilia Time",2014-11-19 14:00:16.000
1018740072,true,2014-11-19 18:00:16.000,-42.6385208,-8.6956619,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759843.5788715631,9037984.405424882,"23S","Brasilia Time",2014-11-19 15:00:16.000
1018740073,true,2014-11-19 19:00:30.000,-42.6385778,-8.6957186,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759837.2643920684,9037978.170939649,"23S","Brasilia Time",2014-11-19 16:00:30.000
1018740074,true,2014-11-19 20:00:16.000,-42.6385342,-8.6956958,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759842.0802241566,9037980.6637339,"23S","Brasilia Time",2014-11-19 17:00:16.000
1018740075,true,2014-11-19 21:00:18.000,-42.6385772,-8.6957206,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759837.3290688484,9037977.949236428,"23S","Brasilia Time",2014-11-19 18:00:18.000
1018740076,true,2014-11-19 22:00:18.000,-42.6386736,-8.6958694,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759826.6133513547,9037961.551327113,"23S","Brasilia Time",2014-11-19 19:00:18.000
1018740077,true,2014-11-19 23:00:54.000,-42.6385381,-8.6957314,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759841.6262982491,9037976.727424303,"23S","Brasilia Time",2014-11-19 20:00:54.000
1018740078,true,2014-11-20 00:00:20.000,-42.6385453,-8.6956836,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759840.8665955795,9037982.02123052,"23S","Brasilia Time",2014-11-19 21:00:20.000
1018740079,true,2014-11-20 01:00:43.000,-42.6386153,-8.6956961,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759833.1513841086,9037980.686207538,"23S","Brasilia Time",2014-11-19 22:00:43.000
1018740080,true,2014-11-20 02:00:15.000,-42.6386444,-8.6955844,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759830.0246980079,9037993.065304205,"23S","Brasilia Time",2014-11-19 23:00:15.000
1018740081,true,2014-11-20 03:00:21.000,-42.6386314,-8.6955994,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759831.4455746558,9037991.39669605,"23S","Brasilia Time",2014-11-20 00:00:21.000
1018740082,true,2014-11-20 04:00:49.000,-42.6380797,-8.694705,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759892.8016118844,9038089.979511263,"23S","Brasilia Time",2014-11-20 01:00:49.000
1018740083,true,2014-11-20 05:00:16.000,-42.6438214,-8.6919283,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759262.5842758808,9038401.144963097,"23S","Brasilia Time",2014-11-20 02:00:16.000
1018740084,true,2014-11-20 06:00:08.000,-42.6536533,-8.68579,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758184.3507053147,9039087.03084029,"23S","Brasilia Time",2014-11-20 03:00:08.000
1018740085,true,2014-11-20 07:00:30.000,-42.6536353,-8.6858119,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758186.3174371071,9039084.595463257,"23S","Brasilia Time",2014-11-20 04:00:30.000
1018740086,true,2014-11-20 08:00:29.000,-42.65355,-8.6858092,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758195.7104637758,9039084.836090643,"23S","Brasilia Time",2014-11-20 05:00:29.000
1018740087,true,2014-11-20 09:00:14.000,-42.6535142,-8.6858083,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758199.65251247,9039084.911280423,"23S","Brasilia Time",2014-11-20 06:00:14.000
1018740088,true,2014-11-20 10:00:16.000,-42.6536428,-8.6858108,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758185.4924712009,9039084.722281659,"23S","Brasilia Time",2014-11-20 07:00:16.000
1018740089,true,2014-11-20 11:00:30.000,-42.6536456,-8.6860989,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758184.9869506002,9039052.847510953,"23S","Brasilia Time",2014-11-20 08:00:30.000
1018740090,true,2014-11-20 12:00:07.000,-42.6536561,-8.6860886,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758183.8379969901,9039053.994302662,"23S","Brasilia Time",2014-11-20 09:00:07.000
1018740091,true,2014-11-20 13:00:14.000,-42.6536858,-8.6860886,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758180.5681521227,9039054.014536478,"23S","Brasilia Time",2014-11-20 10:00:14.000
1018740092,true,2014-11-20 14:00:19.000,-42.6536869,-8.6861206,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758180.4251374701,9039050.474662198,"23S","Brasilia Time",2014-11-20 11:00:19.000
1018740093,true,2014-11-20 15:00:38.000,-42.6536711,-8.6861169,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758182.1671840266,9039050.873282695,"23S","Brasilia Time",2014-11-20 12:00:38.000
1018740094,true,2014-11-20 16:00:13.000,-42.6535961,-8.686115,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758190.4256685438,9039051.032410767,"23S","Brasilia Time",2014-11-20 13:00:13.000
1018740095,true,2014-11-20 17:00:26.000,-42.6536294,-8.6861103,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758186.7626969626,9039051.575126922,"23S","Brasilia Time",2014-11-20 14:00:26.000
1018740096,true,2014-11-20 18:00:13.000,-42.6537111,-8.6859861,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758177.8529056909,9039065.372832483,"23S","Brasilia Time",2014-11-20 15:00:13.000
1018740097,true,2014-11-20 19:00:14.000,-42.6538967,-8.6864817,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758157.0798292706,9039010.663866578,"23S","Brasilia Time",2014-11-20 16:00:14.000
1018740098,true,2014-11-20 20:00:14.000,-42.6541667,-8.6866844,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758127.215244479,9038988.420158895,"23S","Brasilia Time",2014-11-20 17:00:14.000
1018740099,true,2014-11-20 21:01:00.000,-42.6541758,-8.6866739,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758126.2205627048,9038989.588124352,"23S","Brasilia Time",2014-11-20 18:01:00.000
1018740100,true,2014-11-20 22:00:16.000,-42.6541878,-8.6866597,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758124.9091365706,9038991.167449635,"23S","Brasilia Time",2014-11-20 19:00:16.000
1018740101,true,2014-11-20 23:00:12.000,-42.6545117,-8.6867994,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758089.1535611289,9038975.931037193,"23S","Brasilia Time",2014-11-20 20:00:12.000
1018740102,true,2014-11-21 00:00:30.000,-42.6545014,-8.6868433,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758090.2574961368,9038971.066731488,"23S","Brasilia Time",2014-11-20 21:00:30.000
1018740103,true,2014-11-21 01:00:12.000,-42.6544933,-8.6868528,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758091.1427670845,9038970.010092553,"23S","Brasilia Time",2014-11-20 22:00:12.000
1018740104,true,2014-11-21 02:00:30.000,-42.6545503,-8.6867578,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758084.932348056,9038980.560134945,"23S","Brasilia Time",2014-11-20 23:00:30.000
1018740105,true,2014-11-21 03:00:09.000,-42.6538919,-8.6857242,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758158.1268768059,9039094.473785918,"23S","Brasilia Time",2014-11-21 00:00:09.000
1018740106,true,2014-11-21 04:00:30.000,-42.6558397,-8.6840858,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757944.8028413884,9039277.079693232,"23S","Brasilia Time",2014-11-21 01:00:30.000
1018740107,true,2014-11-21 05:00:19.000,-42.6580303,-8.6816983,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757705.2572726185,9039542.732570672,"23S","Brasilia Time",2014-11-21 02:00:19.000
1018740108,true,2014-11-21 06:00:13.000,-42.6593633,-8.6820181,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757558.2800642811,9039508.254349949,"23S","Brasilia Time",2014-11-21 03:00:13.000
1018740109,true,2014-11-21 07:00:27.000,-42.6595772,-8.6821583,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757534.6347100171,9039492.88735504,"23S","Brasilia Time",2014-11-21 04:00:27.000
1018740110,true,2014-11-21 08:00:21.000,-42.6601903,-8.6828769,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757466.6441340817,9039413.794988729,"23S","Brasilia Time",2014-11-21 05:00:21.000
1018740111,true,2014-11-21 09:00:12.000,-42.6613225,-8.6845133,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757340.8768037237,9039233.506039131,"23S","Brasilia Time",2014-11-21 06:00:12.000
1018740112,true,2014-11-21 10:00:30.000,-42.6603136,-8.6857856,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757451.0838256425,9039092.048583781,"23S","Brasilia Time",2014-11-21 07:00:30.000
1018740113,true,2014-11-21 11:00:21.000,-42.6601836,-8.6857814,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757465.3990923674,9039092.424974985,"23S","Brasilia Time",2014-11-21 08:00:21.000
1018740114,true,2014-11-21 12:00:12.000,-42.6602392,-8.6858353,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757459.2409902202,9039086.499035489,"23S","Brasilia Time",2014-11-21 09:00:12.000
1018740115,true,2014-11-21 13:00:20.000,-42.6602453,-8.6858006,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757458.5930990144,9039090.342525942,"23S","Brasilia Time",2014-11-21 10:00:20.000
1018740116,true,2014-11-21 14:00:19.000,-42.6602606,-8.6858444,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757456.8787366686,9039085.506713029,"23S","Brasilia Time",2014-11-21 11:00:19.000
1018740117,true,2014-11-21 15:00:21.000,-42.6601853,-8.6858294,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757465.1791586727,9039087.11521812,"23S","Brasilia Time",2014-11-21 12:00:21.000
1018740118,true,2014-11-21 16:00:20.000,-42.6601519,-8.6858339,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757468.853271707,9039086.594629444,"23S","Brasilia Time",2014-11-21 13:00:20.000
1018740119,true,2014-11-21 17:00:13.000,-42.6601519,-8.6858786,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757468.822752595,9039081.648842737,"23S","Brasilia Time",2014-11-21 14:00:13.000
1018740120,true,2014-11-21 18:00:22.000,-42.6602125,-8.6859567,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757462.0976519048,9039073.04871615,"23S","Brasilia Time",2014-11-21 15:00:22.000
1018740121,true,2014-11-21 19:00:47.000,-42.6601308,-8.6858317,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757471.1777861367,9039086.823711533,"23S","Brasilia Time",2014-11-21 16:00:47.000
1018740122,true,2014-11-21 20:00:18.000,-42.6600142,-8.6858706,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757483.9883465702,9039082.440442739,"23S","Brasilia Time",2014-11-21 17:00:18.000
1018740123,true,2014-11-21 21:00:10.000,-42.6601297,-8.6858533,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757471.2841434409,9039084.433053834,"23S","Brasilia Time",2014-11-21 18:00:10.000
1018740124,true,2014-11-21 22:00:30.000,-42.6600903,-8.6859044,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757475.58701124,9039078.752377696,"23S","Brasilia Time",2014-11-21 19:00:30.000
1018740125,true,2014-11-21 23:00:23.000,-42.6603164,-8.6865969,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757450.2216579705,9039002.285019172,"23S","Brasilia Time",2014-11-21 20:00:23.000
1018740126,true,2014-11-22 00:00:47.000,-42.6602253,-8.6865183,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757460.3049922758,9039010.919744786,"23S","Brasilia Time",2014-11-21 21:00:47.000
1018740127,true,2014-11-22 01:00:49.000,-42.6607717,-8.6854553,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757400.8745905899,9039128.905444639,"23S","Brasilia Time",2014-11-21 22:00:49.000
1018740128,true,2014-11-22 02:00:30.000,-42.6615542,-8.6861411,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757314.2569868304,9039053.557215864,"23S","Brasilia Time",2014-11-21 23:00:30.000
1018740129,true,2014-11-22 03:00:17.000,-42.6611278,-8.6878972,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757360.002934321,9038858.965866778,"23S","Brasilia Time",2014-11-22 00:00:17.000
1018740130,true,2014-11-22 04:00:11.000,-42.6589631,-8.6886367,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757597.8198028901,9038775.67352357,"23S","Brasilia Time",2014-11-22 01:00:11.000
1018740131,true,2014-11-22 05:00:30.000,-42.6589219,-8.68864,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757602.3534471802,9038775.280384839,"23S","Brasilia Time",2014-11-22 02:00:30.000
1018740132,true,2014-11-22 06:00:10.000,-42.6589569,-8.6886358,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757598.5030046562,9038775.768887717,"23S","Brasilia Time",2014-11-22 03:00:10.000
1018740133,true,2014-11-22 07:00:22.000,-42.6589472,-8.6887492,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757599.4934332804,9038763.215251133,"23S","Brasilia Time",2014-11-22 04:00:22.000
1018740134,true,2014-11-22 08:00:20.000,-42.6580936,-8.6891158,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757693.2196129345,9038722.072596902,"23S","Brasilia Time",2014-11-22 05:00:20.000
1018740135,true,2014-11-22 09:00:47.000,-42.6562686,-8.6910711,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",757892.8044643624,9038504.487893816,"23S","Brasilia Time",2014-11-22 06:00:47.000
1018740136,true,2014-11-22 10:00:16.000,-42.6539772,-8.6930839,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758143.6954932602,9038280.221682776,"23S","Brasilia Time",2014-11-22 07:00:16.000
1018740137,true,2014-11-22 11:00:08.000,-42.6510697,-8.6947022,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758462.6830717634,9038099.18200159,"23S","Brasilia Time",2014-11-22 08:00:08.000
1018740138,true,2014-11-22 12:00:10.000,-42.6508617,-8.6944631,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758485.74657343,9038125.495155243,"23S","Brasilia Time",2014-11-22 09:00:10.000
1018740139,true,2014-11-22 13:00:08.000,-42.6509983,-8.6944481,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758470.7180870988,9038127.248084268,"23S","Brasilia Time",2014-11-22 10:00:08.000
1018740140,true,2014-11-22 14:00:29.000,-42.6496194,-8.6904678,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758625.2580365597,9038566.706065925,"23S","Brasilia Time",2014-11-22 11:00:29.000
1018740141,true,2014-11-22 15:00:28.000,-42.6496767,-8.6904289,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758618.9762963349,9038571.049272448,"23S","Brasilia Time",2014-11-22 12:00:28.000
1018740142,true,2014-11-22 16:00:09.000,-42.6495947,-8.6904994,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758627.9556943276,9038563.192824626,"23S","Brasilia Time",2014-11-22 13:00:09.000
1018740143,true,2014-11-22 17:00:10.000,-42.6495747,-8.6904306,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758630.2048017009,9038570.791532524,"23S","Brasilia Time",2014-11-22 14:00:10.000
1018740144,true,2014-11-22 18:00:29.000,-42.64959,-8.6904722,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758628.4918047525,9038566.19915466,"23S","Brasilia Time",2014-11-22 15:00:29.000
1018740145,true,2014-11-22 19:00:16.000,-42.64958,-8.6904533,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758629.6057222264,9038568.283513853,"23S","Brasilia Time",2014-11-22 16:00:16.000
